title,description,project_id,start_date,duration,keywords,amount_sought,amount_collected,percent_collected,category,category_url,clickthrough_url,image_url,is_indemand,product_stage,source_url
Gladius Submersible Underwater Drone,"The most affordable, easy to use underwater photography drone w 4k camera, 100m depth & 500m range.",2057739,2017-03-21 9:04:29,60,drones,2999999.99999994,488903,16.296766666667,Camera Gear,/explore/camera-gear,/projects/gladius-submersible-underwater-drone-drones,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/g09hk3lf8hhnf4dpmczb.jpg",false,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Plugfones-Bluetooth Earplug Headphones-Music Quiet,"If you’re in the gym, on a crowded subway or mowing the lawn, we’ll keep the world around you quiet.",1757696,2016-05-11 23:59:59,30,earbuds,3951869.76151973,482407,12.207057142857,Audio,/explore/audio,/projects/plugfones-bluetooth-earplug-headphones-music-quiet,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fs4tcbsnhv7w3mjlgm18.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Volta - More than your average electric bike,"The smartest e-bike ever. 40 miles of power in a sleek, budget-friendly package.",2089404,2017-04-12 23:59:59,30,other,8155403.2252601,481918,5.909186666667,Transportation,/explore/transportation,/projects/volta-more-than-your-average-electric-bike,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tkk3saoffde92kenzsdt.jpg",false,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
The Super Fleece by Rumpl,"Inspired by your favorite hoodie— warm, cozy, water resistant, and antimicrobial.",1698804,2016-03-28 23:59:59,30,other,1602807.72529679,474648,29.613533333333,Home,/explore/home,/projects/the-super-fleece-by-rumpl,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/yktfvxc5buhco6kfejrf.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
The Super Fleece by Rumpl,"Inspired by your favorite hoodie— warm, cozy, water resistant, and antimicrobial.",1698804,2016-03-28 23:59:59,30,other,1602807.72529679,474648,29.613533333333,Home,/explore/home,/projects/the-super-fleece-by-rumpl,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/yktfvxc5buhco6kfejrf.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
ShockStop Seatpost: Add Suspension to Your Bike,"Adjustable-stiffness suspension seatpost; perfect for gravel, road, commuter, mtn, and e-bikes",2370422,2018-05-09 23:59:59,30,bikes design e-bikes sports,2192365.54615011,471500,21.50645,Travel & Outdoors,/explore/travel-outdoors,/projects/shockstop-seatpost-add-suspension-to-your-bike,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/chyrpczlrn3nna5gzemw.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
SLICK stabilizer - A Motorized Camera Gimbal,--Slick stabilizer-- A Motorized Camera Gimbal compatible GoPro. Waterproof.,1311609,2015-08-18 9:48:06,45,other,8620420.7156824,466432,5.41078,Camera Gear,/explore/camera-gear,/projects/slick-stabilizer-a-motorized-camera-gimbal,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qalspvedfehnzqwrk1vh.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Wintersun Crowdfunding,Our NEW ALBUM The Forest Seasons now available directly from us. Help us reach the next level!,966690,2017-02-28 7:26:24,31,other,16269066.3614473,464330,2.854066666667,Music,/explore/music,/projects/wintersun-crowdfunding--3,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tjbij62iofw0wjdlv6yo.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Gather: The minimal organizer that cuts clutter,Gather adapts to your workspace to make sure the tools you need are always within reach.,2203918,2017-09-05 23:59:59,30,other,1933872.28513089,463012,23.942222222222,Productivity,/explore/productivity,/projects/gather-the-minimal-organizer-that-cuts-clutter,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cegqte8qlwonlhcwvv08.jpg",false,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Eon: World's 1st Electric Skateboard Powertrain,Eon converts any skateboard into an electric skateboard in seconds capable of 22 mph & 15 mile range,1874702,2016-09-13 23:59:59,30,other,14644085.7776658,462003,3.154877723433,Transportation,/explore/transportation,/projects/eon-world-s-1st-electric-skateboard-powertrain,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/puwtnuwrciinqulqxezj.jpg",false,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Shaq-Fu: A Legend Reborn,Shaq-Fu returns and this time we won't FU it up!,497547,2014-03-06 4:44:43,60,other,45000000.0000098,458884,1.019742222222,Video Games,/explore/video-games,/projects/shaq-fu-a-legend-reborn,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hn6omi4uspzweq9chb2d.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Seaview 180 SV2 Full Face Snorkel Mask,"A custom-designed, premium full-face snorkel mask. Breathe with confidence, connect with the ocean.",2362162,2018-04-03 23:59:59,30,water,2092917.56669774,456841,21.82795,Travel & Outdoors,/explore/travel-outdoors,/projects/seaview-180-sv2-full-face-snorkel-mask,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dgjzamjlymlbczpuewut.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Snore Circle - Smart Anti-Snoring Eye Mask,This is our 4th gen and the most effective solution to stop the snoring and make you sleep better.,2280039,2018-01-03 0:00:00,30,other,5219243.73713325,456168,8.740116824867,Health & Fitness,/explore/health-fitness,/projects/snore-circle-smart-anti-snoring-eye-mask,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jbuvtsdmfyz6jh10hrg1.jpg",false,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
WASP 100-C: Next generation production light!,"Hive Lighting’s 100-Watt LED light w/ convenient control + limitless color for any budget, anywhere!",1996636,2017-01-07 23:59:59,30,other,3627599.85818964,456066,12.572114285714,Camera Gear,/explore/camera-gear,/projects/wasp-100-c-next-generation-production-light-video-film,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/y9fapqhnh7w3fwzzxaat.jpg",false,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
The World's Best TRAVEL PILLOW: 9 Features in 1,4 unique resting positions and 9 functional features in one pillow. The best travel pillow ever.,2074169,2017-03-23 23:59:59,30,sleep,1440123.93003644,455522,31.63075,Travel & Outdoors,/explore/travel-outdoors,/projects/the-world-s-best-travel-pillow-9-features-in-1-sleep,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xo9krkuo4iywxhyc0xrw.jpg",false,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Gate: The only camera equipped smart lock,Gate camera-equipped smart lock always watches your home. Never miss a guest or package with Gate.,1899248,2016-10-03 17:53:33,50,other,15697820.8041469,454952,2.898185714286,Home,/explore/home,/projects/gate-the-only-camera-equipped-smart-lock,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zs4jtxixg1d36wtlomyk.jpg",false,shipping,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Cinch! The World's Smartest Pop-Up Tent!,"With Super Solar Power, Climate Control and Modular Camping ★ New for 2018 ★ The Cinch HUB",2328899,2018-03-12 6:36:34,45,camping solar,3693308.82894271,451491,12.224566666667,Travel & Outdoors,/explore/travel-outdoors,/projects/cinch-the-world-s-smartest-pop-up-tent,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/csa9gfzpqs4g6qey2pzs.jpg",false,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Bose noise-masking sleepbuds -- SOLD OUT,Help us put an end to sleepless nights. We want your feedback to improve our latest innovation.,2215753,2017-11-07 9:01:15,30,sleep,5000000,450320,9.0064,Health & Fitness,/explore/health-fitness,/projects/bose-noise-masking-sleepbuds-sold-out,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ibohnggcmuvfbna33ver.jpg",false,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
"The Orb: Danish Designed, Intelligent Lighting",A beautifully designed lamp that adjusts to your needs and brings unparalleled lighting to your home,1952300,2017-02-15 6:00:04,60,design smart home,5535604.17334682,448860,8.1086,Home,/explore/home,/projects/the-orb-danish-designed-intelligent-lighting,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hvumjzmwg2tjsj2m0afx.jpg",false,shipping,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Pop 'N Go - The World's Best Kids Playpen,"The most innovative, convenient, and advanced playpen in the world is now here!",2354488,2018-04-03 23:59:59,30,kids kids toys babies,2257222.25453185,446342,19.77395,Productivity,/explore/productivity,/projects/pop-n-go-the-world-s-best-kids-playpen,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ifqhurumhsmbuascik3u.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
ORII - Fastest Way to Send Texts Without a Screen,A sleek smart ring that sends and reads text messages instantaneously without taking out your phone.,2188264,2017-08-16 23:59:59,30,other,4010733.80113255,446019,11.120633333333,Phones & Accessories,/explore/phones-accessories,/projects/orii-fastest-way-to-send-texts-without-a-screen,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hpfyr7dc9yqp334u1cek.jpg",false,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
linedock : Your Daily tech Gear in 9mm.,"Built-in SSD, USB-C 100W, Full Power Delivery, 9x USB-C Hub, Active Cooling.
www.linedock.co",2012618,2017-01-17 23:59:59,30,other,11227998.7629388,444635,3.9600556554,Productivity,/explore/productivity,/projects/linedock-your-daily-tech-gear-in-9mm,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kltpdsab9fjhllztdou3.jpg",false,shipping,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
World's Smallest Portable Power Outlet- ChargeTech,The first portable battery pack with an AC wall plug outlet. New campaign launching August 2016.,799164,2014-06-16 15:12:40,60,other,4083762.41265171,444150,10.876,Phones & Accessories,/explore/phones-accessories,/projects/world-s-smallest-portable-power-outlet-chargetech,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/yjsqmxsa2y3c4awvztdr.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Sprout: a  compact all-in-one stereo amplifier!,Sprout: Award-winning all-in-one amplifier from PS Audio.,1391565,2015-09-16 23:59:59,30,other,3821819.99696161,440245,11.51925,Audio,/explore/audio,/projects/sprout-a-compact-all-in-one-stereo-amplifier,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mt0icqsdqhaefovcdmsb.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Geizeer - eco friendly ice cooling,Geizeer was born from the necessity to make our work space more comfortable.,1750212,2016-06-20 15:31:31,60,social innovations,1735831.33367012,439818,25.3376,Energy & Green Tech,/explore/energy-green-tech,/projects/geizeer-eco-friendly-ice-cooling,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/r0ihgrzcfpzqtufengi7.jpg",false,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Luminoodle COLOR & BASECAMP,"Multi-color, dimmable, waterproof, and easy-to-use lighting solutions that stick and hang anywhere.",1711711,2016-04-20 23:59:59,30,camping,2677961.38727417,437099,16.32208,Home,/explore/home,/projects/luminoodle-color-basecamp-camping-led,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/sdzmqzt6ihabtnckvhgj.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Luminoodle COLOR & BASECAMP,"Multi-color, dimmable, waterproof, and easy-to-use lighting solutions that stick and hang anywhere.",1711711,2016-04-20 23:59:59,30,camping,2677961.38727417,437099,16.32208,Home,/explore/home,/projects/luminoodle-color-basecamp-camping-led,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/sdzmqzt6ihabtnckvhgj.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Korner - Home Security For Everyone,"Under $100 and setup in minutes. Introducing First 1-piece Door/Window Sensor, easy to apply!",721356,2014-04-22 5:10:45,45,apps,15626704.5658979,434313,2.7793,Home,/explore/home,/projects/korner-home-security-for-everyone-apps,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/atjrv4i5zooc4mjjirmt.jpg",false,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
FITT360  The First 360 Neckband Wearable Camera,Unobtrusive and effortless way to capture and share your moments in 360° true First-Person-View.,2345248,2018-03-10 23:59:59,30,vr youtube bluetooth,5632955.52246944,429790,7.62992,Camera Gear,/explore/camera-gear,/projects/fitt360-the-first-360-neckband-wearable-camera--5,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/gkkkrpk3hjivbyezt7g4.jpg",false,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Z CAM S1 - Professional VR Camera,Designed for VR content creators and professional users. Better than any sport camera rig solutions.,1829513,2016-09-19 19:00:09,60,vr,16052338.0264705,425952,2.65352,Camera Gear,/explore/camera-gear,/projects/z-cam-s1-professional-vr-camera,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dw2her2dpkqfmu4kpfuo.jpg",false,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Z CAM S1 - Professional VR Camera,Designed for VR content creators and professional users. Better than any sport camera rig solutions.,1829513,2016-09-19 19:00:09,60,vr,16052338.0264705,425952,2.65352,Camera Gear,/explore/camera-gear,/projects/z-cam-s1-professional-vr-camera,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dw2her2dpkqfmu4kpfuo.jpg",false,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
WonderCube:  8 mobile essentials in One Cubic Inch,"Charger+Memory+PhoneStand+EmergencyPower all in a one-inch cube. Take it with you always, on the go.",1169824,2015-03-11 5:43:58,65,other,9132027.33799309,423832,4.64116,Phones & Accessories,/explore/phones-accessories,/projects/wondercube-8-mobile-essentials-in-one-cubic-inch,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fzmlnoegmsi31g3etzzn.jpg",false,concept,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Silvon: Towels Reimagined,Towels Get Dirty. Ours Don't.,2293662,2017-12-12 23:59:59,30,other,2997947.60010757,423604,14.1298,Home,/explore/home,/projects/silvon-towels-reimagined,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ffl2bhzlh1hn5mrfv8op.jpg",false,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
